normalised_time (min),dlprbUsage
6530,30.40962453559394
6535,29.60680667600633
6540,28.96984570670849
6545,28.16145107085403
6550,27.648020758724847
6555,26.85762349886081
6560,26.642288288072127
6565,26.684605491299102
6570,26.241577109585513
6575,26.63988449967573
6580,26.797652011648314
6585,26.081508011711684
6590,25.420509211354265
6595,25.069145327867286
6600,24.96026018498571
6605,24.3802733791924
6610,24.178330207587933
6615,23.48276186094666
6620,23.074182109450398
6625,22.36235173346523
6630,21.89832076507036
6635,22.80070162862381
6640,22.474058559661465
6645,22.41888247486611
6650,22.58647983982137
6655,22.86706519878133
6660,22.636899468429142
6665,22.289730440543586
6670,21.88842793756804
6675,21.88251978829812
6680,21.884001113474355
6685,20.698459078862033
6690,20.300986186379284
6695,19.647948828862063
6700,18.999437295470265
6705,18.401131040640973
6710,17.971081543302436
6715,17.83609917710813
6720,17.763631066836805
6725,17.528715803072053
6730,16.889089788158213
6735,17.17849764818832
6740,17.280753840037743
6745,17.182190903251506
6750,17.1391115880972
6755,17.759991066339314
6760,18.029222394072576
6765,18.860805571807738
6770,19.47692699708896
6775,20.186007211255728
6780,20.92657300495781
6785,21.065255374482568
6790,21.522130018740718
6795,21.963923443125733
6800,22.013161546619493
6805,21.707198979049096
6810,21.745139609352712
6815,21.32270435951009
6820,20.819836369260297
6825,21.242106445590533
6830,22.14278728993154
6835,23.88689867522479
6840,24.92709302386003
6845,26.617528842237647
6850,28.59197371860291
6855,30.054938983825856
6860,32.01481554451853
6865,33.95665131794302
6870,35.86791268537854
6875,36.53565833563749
6880,36.59763698113478
6885,36.14873974377264
6890,36.254882831118834
6895,35.69836642351123
6900,34.15414278089742
6905,33.18552342198503
6910,32.006720631467964
6915,30.611292929034487
6920,29.132010815514672
6925,27.725898270506132
6930,26.896395411469342
6935,26.16327785548291
6940,26.15228810968059
6945,26.330972079117213
6950,27.386856256027396
6955,28.023013587210926
6960,28.698664040270792
6965,29.324919574665063
6970,30.607864295993107
6975,31.119225760676773
6980,31.80730348943846
6985,32.28951107012395
6990,31.603424446174916
6995,30.35402096182155
7000,29.02182184601803
7005,28.096226321498442
7010,26.52758448921506
7015,25.760678607350638
7020,24.50350844019929
7025,24.453609161610235
7030,24.10618726930789
7035,24.21772557984933
7040,23.93340560051346
7045,24.462657575444204
7050,25.01913993909568
7055,25.588277992412735
7060,26.834252614774563
7065,27.612026416776978
7070,28.582302962144393
7075,29.00996918400253
7080,29.375551348918286
7085,29.282566866853035
7090,30.016887477068412
7095,31.479699719292416
7100,32.471841357337304
7105,33.4960229211979
7110,34.397203993378874
7115,35.13448022009775
7120,35.55354263397045
7125,37.28700902530086
7130,38.70568482942825
7135,40.4890164477094
7140,42.494513607702245
7145,42.926432256405306
7150,43.674986353020515
7155,43.85951006632946
7160,44.02156618431307
7165,44.58872390248606
7170,45.402359421591704
7175,44.260871780679906
7180,43.76057551290523
7185,42.91761196378317
7190,42.001166687468746
7195,41.481630638595256
7200,41.08313865406088
7205,41.67322973754617
7210,42.08303674765887
7215,42.79247805750275
7220,43.81517108607013
7225,45.79207004500732
7230,48.20031772566766
7235,50.769396115497685
7240,53.306609555790445
7245,55.90482546596057
7250,58.294387938534115
7255,60.243607309128016
7260,62.00050655508569
7265,63.271772812592474
7270,63.74785497097311
7275,64.09334555780737
7280,63.87122805759127
7285,63.03182532600052
7290,62.02874524053179
7295,61.25015868316666
7300,60.41505578503959
7305,59.788593923104806
7310,59.63055684129034
7315,59.59447795599588
7320,60.414719017149665
7325,61.3739740488344
7330,62.28295495969353
7335,64.45432477477
7340,66.72718128318346
7345,68.79669756044078
7350,71.19372494599443
7355,73.77286221706962
7360,75.2295783183603
7365,76.46822483193262
7370,77.39787322235802
7375,77.92612196519137
7380,78.19745720809074
7385,77.77249170736783
7390,77.12581164987503
7395,76.22716289573313
7400,75.14633752060816
7405,74.06498847577993
7410,73.37181638210409
7415,72.45296553916725
7420,71.06915174383843
7425,70.02455201335945
7430,68.49478720970856
7435,66.61889560246331
7440,64.41240196167374
7445,62.27223175918708
7450,59.77006452753032
7455,56.86371567098132
7460,54.31247421378792
7465,51.85938825842413
7470,49.68528740698153
7475,47.63617122923603
7480,46.07944828871648
7485,44.86193693952325
7490,43.93234840101765
7495,43.12978161414725
7500,42.12845520566388
7505,40.85025035219446
7510,39.947978918798654
7515,38.89383620933683
7520,37.708050641114035
7525,36.17888949122751
7530,34.34237122028006
7535,32.0442789321675
7540,29.93643485216585
7545,27.809732629837715
7550,26.1132438357596
7555,24.62102614023226
7560,22.739869188220798
7565,21.20481769605054
7570,19.639848737078157
7575,18.693938773275953
7580,17.998933584684256
7585,17.21433893758302
7590,16.7722981437516
7595,16.37428545177517
7600,16.23760774456077
7605,16.953327825367985
7610,17.307232084191703
7615,17.87982824960345
7620,18.53529671163819
7625,18.38386849458098
7630,18.592234604012642
7635,19.44341463322285
7640,19.964039794777143
7645,20.208870919085083
7650,20.61697076297526
7655,19.6414330998291
7660,19.129900287971658
7665,18.488382200664393
7670,17.47644985965264
7675,16.613250693579424
7680,16.236393825258936
7685,15.292363023299192
7690,14.291141497612667
7695,13.582167350543457
7700,12.554308075441693
7705,11.666713617309075
7710,10.960861731936582
7715,10.191224446440271
7720,9.921705371971852
7725,9.62410829079024
7730,8.583260102709584
7735,8.368584813981713
7740,7.8983056268516
7745,7.483132871936253
7750,7.269457166912771
7755,7.560904808139654
7760,8.077098487939294
7765,8.113899240854128
7770,8.404292763445898
7775,9.339283792075815
7780,10.226252580215824
7785,10.693106991278512
7790,11.568852022680662
7795,12.145070988768294
7800,12.820244598714577
7805,13.455641417995611
7810,13.852696365005727
7815,14.3185767275014
7820,14.909962548299518
7825,15.302916581335868
7830,16.184850871713035
7835,16.744341458556683
7840,17.584234484862204
7845,18.170460641000176
7850,18.92104723275125
7855,20.168684248485306
7860,21.538666705454638
7865,22.788112098569588
7870,23.539666323602034
7875,24.101310924555733
7880,24.33852919303099
7885,25.010421004977665
7890,26.077374630481962
7895,28.441578723691556
7900,30.35041594489818
7905,31.770113473353142
7910,32.59891394988878
7915,27.34234798114786
7920,27.198284125828074
7925,25.640778455034553
7930,24.809590546676645
7935,24.32414657790212
7940,23.939827336985722
7945,24.207925145690506
7950,24.09875104808617
7955,23.959606481392555
7960,23.97421474836631
7965,24.48179303452867
7970,25.02306080778598
7975,26.033962801656873
7980,27.157130504924577
7985,27.31308139537156
7990,27.633537210406036
7995,27.69388030186593
8000,28.07508285092927
8005,28.004739113554432
8010,28.33039462810992
8015,28.43030481811335
8020,28.354768767199097
8025,28.78082062616337
8030,28.80436163061891
8035,28.97153536422784
8040,28.735990465459217
8045,28.922750736968585
8050,28.829335116374075
8055,28.868698802228057
8060,28.799587275083088
8065,28.694551805445155
8070,28.577937530589956
8075,28.28726478817476
8080,27.825948630925733
8085,27.12196215090961
8090,26.75156486019872
8095,26.386934347034146
8100,26.073471140370565
8105,25.717890859842463
8110,25.391134966015954
8115,25.323108162211796
8120,25.14682226993471
8125,24.958996708203006
8130,25.210518468137586
8135,26.305850864969283
8140,27.144507033728722
8145,27.395951524935686
8150,28.322095077312248
8155,29.28698254493397
8160,29.966395509990342
8165,30.01150476838179
8170,29.66849672737223
8175,29.813134919841985
8180,30.010347247045097
8185,29.682101157855026
8190,28.79655919865512
8195,28.751631312337587
8200,27.639163218096407
8205,27.16047260441281
8210,27.177534883929212
8215,27.708341166419434
8220,28.953011977615823
8225,29.969532043808726
8230,31.608039887498098
8235,33.49063738197442
8240,36.40218061148643
8245,39.93560720521721
8250,44.10817062755745
8255,47.9711067419304
8260,51.94040563596453
8265,55.77630226541235
8270,58.996185429051444
8275,61.922908756074506
8280,63.889758878563406
8285,66.18696733108999
8290,66.97332482550806
8295,66.89157406385667
8300,67.14255959001324
8305,67.65320477655875
8310,67.8370925030413
8315,68.60627982446047
8320,69.76055910244197
8325,71.31693419304887
8330,72.91444451269464
8335,73.36211772282802
8340,74.65623215536675
8345,75.10633343884628
8350,74.20999010483908
8355,72.68429873077817
8360,70.61809352372327
8365,67.21445347167318
8370,64.19787960330112
8375,61.48821037924049
8380,59.63453967070542
8385,58.33476620198506
8390,57.54655235292828
8395,57.77508208963407
8400,58.931569953383665
8405,60.27406621318998
8410,62.02748898778337
8415,64.55969074724791
8420,66.56698330718488
8425,67.60759840443448
8430,68.14538684001232
8435,68.20105194559396
8440,67.92015455527275
8445,66.93943217142503
8450,65.9373154355113
8455,65.09943642615615
8460,64.05036557402829
8465,62.428981954559546
8470,61.00667051443245
8475,59.49169813402007
8480,57.81518416924886
8485,56.05126582598507
8490,54.44457781468177
8495,52.84371569219512
8500,50.677280265021224
8505,48.52647151373348
8510,46.266849065884095
8515,43.73217625452249
8520,40.780433462056536
8525,38.14952136793464
8530,35.901169497931306
8535,34.298471955436455
8540,32.45018539877405
8545,30.567696598437305
8550,29.241144179030222
8555,27.8099249633338
8560,26.811691186700426
8565,26.117762656007237
8570,25.960534449950472
8575,26.122131026367935
8580,25.74063796117577
8585,25.79887411731546
8590,25.8964847479927
8595,26.079515623180765
8600,25.701497449148746
8605,24.93103225418419
8610,24.215452252372692
8615,23.631577263125187
8620,22.61934652248218
8625,21.421779144239366
8630,20.361826451265507
8635,18.30548337162805
8640,15.891156225201538
8645,13.978904228918017
8650,12.284589554302823
8655,10.803946014374633
8660,9.218993520313123
8665,7.559427680626858
8670,6.4184361093785345
8675,5.087464394201038
8680,4.128099580816946
8685,3.5559814508085608
8690,3.436686523641355
8695,2.982971960901123
8700,3.0560711500791493
8705,2.8358026048176237
8710,3.106457691847493
8715,3.4408473824801056
8720,4.035405859773752
8725,4.596850615372457
8730,5.218248669676429
8735,5.5795477551567885
8740,6.077862170264028
8745,7.244739042681054
8750,8.030852201267969
8755,9.301314902640474
8760,10.305019473341384
8765,11.345260162581846
8770,11.580431560055189
8775,11.715509080775812
8780,11.789326695808912
8785,12.114989403752908
8790,12.37353773440164
8795,12.626761194142691
8800,12.62238349503855
8805,12.730705449066356
8810,12.643451218411895
8815,12.636387067421364
8820,13.203618494129604
8825,13.4528476008565
8830,13.962262663430199
8835,14.200050611454177
8840,14.267957740604066
8845,13.840437726362897
8850,13.613325783273202
8855,12.861374801222691
8860,11.936729391823437
8865,11.541694189661499
8870,11.168783515164105
8875,11.198282108892162
8880,10.961171517961777
8885,10.625889704786536
8890,10.858436953543738
8895,10.979759506857823
8900,10.98459753101074
8905,11.636984901384697
8910,12.402164930335852
8915,12.736492840956355
8920,12.948366779962384
8925,13.298601551330227
8930,13.675415855039253
8935,14.55389650646477
8940,15.586491041862175
8945,16.722567102236493
8950,18.267772629483797
8955,19.560362078855622
8960,20.49820818309875
8965,22.189030284541087
8970,23.884104746345894
8975,25.603776991081467
8980,27.36727004178391
8985,28.78419618545442
8990,29.507819867765562
8995,30.30764525000497
9000,30.430982453015538
9005,30.557928813059124
9010,30.864859874602224
9015,30.61460647004688
9020,29.857950396298502
9025,28.990686809972523
9030,27.315396755184157
9035,26.017449686881907
9040,24.546214200154125
9045,23.497037345999313
9050,23.18809332088786
9055,23.1575336143625
9060,23.743180501206027
9065,23.755109385947343
9070,23.90876700165577
9075,24.81605012667149
9080,26.409244703514553
9085,27.803482745208306
9090,29.573139426460955
9095,30.934799054128735
9100,31.2892534469157
9105,31.209362336526503
9110,30.74282897188104
9115,30.87018222073426
9120,31.160046126443376
9125,30.79892684440724
9130,29.91809327600931
9135,29.399181498566428
9140,28.83826128416792
9145,28.06866053156289
9150,28.32352622011204
9155,29.039287059755384
9160,29.70236340879236
9165,30.033089638917147
9170,30.393364521705916
9175,30.945638449757524
9180,31.90429960621866
9185,32.014766005067656
9190,31.883423417719627
9195,31.576148750597078
9200,31.575163798329378
9205,31.838221962270797
9210,32.79353991645455
9215,33.724352834994846
9220,34.194440394381814
9225,34.86374515265256
9230,35.7907020644363
9235,37.06482054274174
9240,39.050597315007835
9245,40.956659464907545
9250,42.358332551543114
9255,43.25167433663559
9260,43.29670705951928
9265,43.173442435960155
9270,43.54785866308296
9275,44.27258738370108
9280,44.64643694587541
9285,45.61173767302487
9290,46.37725649976573
9295,47.21475022306784
9300,47.47828667529161
9305,47.401716654067194
9310,47.20982952283901
9315,47.3032364788635
9320,47.21507961005843
9325,45.7651864667371
9330,44.944281698447995
9335,43.737402605444345
9340,41.61317581473811
9345,39.709688141644634
9350,38.74040145129915
9355,37.94458683406075
9360,38.253949274627594
9365,38.45483880758741
9370,39.037150019178355
9375,40.618496961575275
9380,41.153973416930725
9385,41.592936879229576
9390,42.68646674336455
9395,43.662165932943616
9400,44.48569862782769
9405,44.83782888375078
9410,44.324933737749475
9415,43.720689554894484
9420,42.1976787615708
9425,40.67611349179295
9430,39.14940005638981
9435,37.23760540989061
9440,35.31895866479906
9445,33.714518277527006
9450,32.07900991884979
9455,31.067159123373024
9460,30.258972752898494
9465,29.89507139984268
9470,29.82647931932143
9475,28.85708070734926
9480,28.76879041793913
9485,29.451562328749695
9490,30.162469686343137
9495,30.379175643935106
9500,30.029772810532926
9505,29.89891450226105
9510,29.155572758695264
9515,28.099467700961696
9520,27.307449861458128
9525,27.20795672787664
9530,27.130563737136804
9535,26.43747949136242
9540,25.93445091848916
9545,25.827516984332732
9550,25.64390383616662
9555,25.377871755659264
9560,26.137949447888037
9565,27.22705759323611
9570,28.772328447047823
9575,29.83873557202237
9580,30.413524733451432
9585,31.535781109580835
9590,32.1893307140045
9595,33.48562775145891
9600,35.189779996188534
9605,36.23873419292737
9610,36.93265988715444
9615,36.775496561863086
9620,36.26556524074654
9625,36.439683352923716
9630,37.18332670813625
9635,37.54704961702505
9640,38.23511649509261
9645,37.669471373719055
9650,37.828255925756736
9655,38.657250344874996
9660,39.301732047900366
9665,40.66911908045016
9670,42.70476369656121
9675,44.41770254792378
9680,45.410290168289364
9685,47.43450366203985
9690,49.434965643074705
9695,52.02896736411493
9700,53.61615902819294
9705,55.212873487880984
9710,56.90457306686665
9715,58.73829168887088
9720,59.528093274747185
9725,60.24938270574271
9730,61.15488346214581
9735,61.34920102377108
9740,61.7430057852538
9745,62.49184941575974
9750,63.867919395140724
9755,64.61944370079763
9760,65.41743334705002
9765,66.45245599200251
9770,68.26531297606132
9775,70.42261539907825
9780,72.39805436710256
9785,73.8149203905331
9790,74.83407562483005
9795,74.75562978617249
9800,74.53600996836805
9805,74.88670248208413
9810,74.83921794769383
9815,74.407261161705
9820,72.84512447962993
9825,71.21255072399444
9830,69.85665506411344
9835,69.0754132913228
9840,68.83452251926659
9845,69.22322016877786
9850,68.8530480696086
9855,68.11810129780574
9860,67.99050103705562
9865,67.99782248168938
9870,68.00136664964366
9875,67.49997232483975
9880,66.99904707375612
9885,66.03688700762386
9890,64.32328673875
9895,62.17749487995424
9900,60.65737110264649
9905,59.61580200662321
9910,57.53535069226797
9915,55.08804683527804
9920,53.0874135653077
9925,51.48325249096543
9930,49.50186881194002
9935,48.02978569219595
9940,46.97237261138285
9945,45.79598439174026
9950,44.720099400161644
9955,43.05734332176577
9960,41.85838665772103
9965,40.997932250149546
9970,40.10855428769491
9975,38.92466249096668
9980,37.77304844566005
9985,35.32873912994861
9990,33.14486419623799
9995,30.92279114164989
10000,28.534011518327326
10005,26.043726492668394
10010,23.971874893892856
10015,21.949361539657378
10020,20.139568620432364
10025,18.162514669958604
10030,16.429710501922088
10035,15.680230596581719
10040,14.549764909605852
10045,14.194387392831931
10050,13.579084827392425
10055,13.59471966422171
10060,13.19588163988575
10065,12.790273591997599
10070,12.14542828011517
10075,11.626226730696715
10080,11.360678061284123
10085,10.767475911866452
10090,10.640261191786092
10095,10.184812003044971
10100,9.880202412135466
10105,9.31251675161199
10110,9.097251792573086
10115,8.668878122560333
10120,8.07050178478037
10125,7.7842839924978025
10130,6.94438880562556
10135,6.862683052564918
10140,6.694187119300945
10145,6.3257125217466355
10150,5.555118231044859
10155,5.0297339238116
10160,4.565521907657073
10165,3.963532081083251
10170,3.6443204483941565
10175,3.6042276037086807
10180,3.643731640518813
10185,3.6667680463669505
10190,2.9750767569006533
10195,2.7461254483865694
10200,3.875196299137206
10205,4.173558216679174
10210,4.329058240002392
10215,4.714473653213627
10220,5.444894631200403
10225,5.6509530297082415
10230,6.232140066333401
10235,6.573899048659646
10240,6.772864971132146
10245,7.014853800162217
10250,6.297949687814012
10255,6.084092201336518
10260,6.203358721199669
10265,6.719738788790146
10270,6.478809284478804
10275,6.751595903406395
10280,6.820359784356723
10285,6.636756740045664
10290,7.725300265743061
10295,9.388639767786806
10300,12.444468226572486
10305,16.419604322377033
10310,19.85966941884204
10315,22.739498543029868
10320,26.266461530294627
10325,29.74656563908723
10330,33.140387903413725
10335,36.92230225859394
10340,39.83524595600052
10345,41.32921842566289
10350,40.32888220604227
10355,38.098499444993436
10360,36.1580864227342
10365,34.253637476767054
10370,32.50088964980706
10375,30.306919881418775
10380,28.17846449757717
10385,25.877410551653128
10390,23.944883902449142
10395,22.794009693348425
10400,23.55412153552573
10405,24.547561705160877
10410,25.047682766407544
10415,25.935143193668246
10420,26.816625984161885
10425,27.908404397329697
10430,29.179018112481135
10435,29.81686257924145
10440,30.328613510800363
10445,30.42625060598622
10450,29.8446349240124
10455,29.610932589634388
10460,29.3284562488249
10465,28.638756086375498
10470,28.202249532824663
10475,27.34522726154203
10480,26.19341175530186
10485,26.01450216764916
10490,26.078583436118794
10495,25.982296004960006
10500,25.677882733675926
10505,25.515329043715614
10510,25.66272873776137
10515,25.864444475033473
10520,24.985074503033495
10525,24.766354384270098
10530,24.983981378853667
10535,24.789972453311883
10540,23.76269019578701
10545,23.281760261386907
10550,23.011065138330743
10555,22.65119236506007
10560,21.995685293066536
10565,22.01390165398829
10570,22.69806785174388
10575,23.29842525683273
10580,23.17324947542675
10585,23.158526682698415
10590,23.311629194477312
10595,23.27690148758072
10600,23.0189503610059
10605,22.57746223129835
10610,22.92374229780126
10615,22.290595352962978
10620,21.06612189047383
10625,19.449549315434865
10630,18.79320055554542
10635,18.238070473920487
10640,17.78634622135906
10645,17.20971985580591
10650,17.10450732550696
10655,17.040254178062735
10660,16.493286618486856
10665,16.33307256953344
10670,16.589756938447685
10675,17.555414727796546
10680,17.34690033111191
10685,17.944568202482436
10690,18.18220886968981
10695,18.597107528284
10700,18.981716582675762
10705,19.788406117603046
10710,20.448968941350667
10715,21.21284890443095
10720,21.76951163427636
10725,21.703055325820863
10730,22.412363271416456
10735,21.85891424480837
10740,21.776295944310682
10745,21.766621537325655
10750,21.9143134673074
10755,22.16722353678998
10760,22.18795884441093
10765,22.809911349307477
10770,24.224364280886967
10775,25.413105259785624
10780,26.847597939829246
10785,29.019355807862233
10790,31.22360389575335
10795,33.459067662026335
10800,35.049990950623446
10805,36.1569470112636
10810,37.29410943405931
10815,37.3075006996698
10820,36.8613774270612
10825,36.93101941635978
10830,36.66473700287727
10835,35.5394909875689
10840,34.1468512574526
10845,32.49322536715242
10850,31.347863696894063
10855,30.24845452065842
10860,28.919506612888984
10865,28.02382759327802
10870,27.294820578574473
10875,27.007730332520396
10880,27.065758699432177
10885,27.343416169147805
10890,28.467901989568567
10895,29.44071111263156
10900,30.115622537461928
10905,30.586509372896394
10910,31.596838419384937
10915,32.23857331189599
10920,32.392183699691444
10925,31.54136987165254
10930,30.59640109716123
10935,29.932354723504925
10940,28.31248690455093
10945,27.064253602485877
10950,25.61098854827125
10955,24.89750750960145
10960,24.181792154783764
10965,24.007268183350384
10970,24.143473422350684
10975,24.68740356086014
10980,25.034384995315527
10985,25.185007155239116
10990,25.715269530152312
10995,26.945099116450177
11000,27.541919523345154
11005,27.949633376163195
11010,28.108693475474382
11015,28.2569202831408
11020,28.308865018431828
11025,28.362609234863022
11030,29.180439085662165
11035,30.06660505073574
11040,31.20919246716369
11045,31.628695083829076
11050,33.193164298594375
11055,34.023895527019285
11060,36.138420167133255
11065,38.41627376400689
11070,40.373960620524585
11075,42.2835953362384
11080,43.43629424575918
11085,44.318767798263806
11090,44.82469114672398
11095,45.20300825025576
11100,45.530949551447826
11105,46.222250612514095
11110,44.983539725092164
11115,43.88055047775132
11120,42.67649294012237
11125,42.34988938052267
11130,41.59525259159654
11135,41.72975199350383
11140,41.67654557920961
11145,42.03450607301418
11150,42.5808588883355
11155,43.640071485444665
11160,46.29229069603928
11165,48.1744616277617
11170,51.27016220481723
11175,53.484986052734634
11180,56.32833927093229
11185,58.40684166957935
11190,60.384664385267726
11195,62.09917272399498
11200,63.61805510347974
11205,64.17017239586467
11210,63.897785369523056
11215,63.73295671253394
11220,63.23191821987058
11225,62.45354226431657
11230,61.01236312901077
11235,59.97428470981173
11240,59.584483628301655
11245,59.86362245834401
11250,59.780480722161215
11255,60.688061038224944
11260,61.6149999079386
11265,63.215724390856316
11270,64.92596310566242
11275,67.08174856036449
11280,69.90822480942244
11285,72.74163742236304
11290,75.45190923031839
11295,76.79398480962473
11300,78.23309755333617
11305,78.7204724002028
11310,79.61192362455208
11315,79.89817067035213
11320,79.43864389997887
11325,79.1760552378486
11330,78.30784038894285
11335,77.01587251064039
11340,75.20494815261813
11345,73.95423246621337
11350,72.51235269091245
11355,71.15266014284825
11360,69.5583122137323
11365,67.79487099778954
11370,65.81867899185866
11375,63.444726649793566
11380,60.81393169499912
11385,58.30606128644315
11390,55.832112399943334
11395,53.467316179172485
11400,51.231949573362705
11405,49.46611199148495
11410,47.55214985756743
11415,46.00726797765445
11420,44.84781031075281
11425,43.267170865708486
11430,41.984616748534904
11435,40.96900221523813
11440,40.42979533965427
11445,39.123583335426005
11450,37.974428979055254
11455,36.90073324626355
11460,35.61102566359749
11465,33.73469445781256
11470,31.74400846473285
11475,30.61057814762542
11480,29.17750188690902
11485,27.207636652710455
11490,24.8114510130685
11495,23.49754378645198
11500,22.58025079496735
11505,20.735338360168104
11510,19.9277441050542
11515,18.961172029720558
11520,18.607588947439595
11525,17.56745175509696
11530,16.963676119446962
11535,16.879686692988226
11540,17.24682955567387
11545,17.303264822134864
11550,17.238694818100313
11555,18.18944826909862
11560,18.409169793674938
11565,19.080769456742342
11570,18.94420738007264
11575,19.423186719109992
11580,19.646931130472712
11585,20.170262132570667
11590,19.258707104388996
11595,18.97724503816955
11600,18.279954095143374
11605,16.91659941674446
11610,15.983924359662543
11615,14.969476566101568
11620,14.277667264875737
11625,13.604429993322134
11630,13.129653920747097
11635,11.99441209972737
11640,11.944249563218671
11645,10.972133476431539
11650,10.299799928574473
11655,9.768420350282128
11660,8.830685145295062
11665,8.203919904363811
11670,8.005305714835245
11675,7.384260739984176
11680,7.1184077749730665
11685,6.875512524865547
11690,6.886099372448362
11695,7.233524006498477
11700,7.4794543892638
11705,8.150611611134089
11710,8.683261745845167
11715,9.465118839961146
11720,9.643184266815311
11725,10.380594660626663
11730,10.939057924978503
11735,11.682472980677558
11740,12.243441788309806
11745,13.224853845216211
11750,14.177270374679631
11755,14.603706220106508
11760,15.563747698807106
11765,15.970122132522864
11770,17.023073640959563
11775,17.935743605013602
11780,18.946373245617526
11785,19.733625319845682
11790,21.439369996739
11795,22.44458237456797
11800,22.951143721702262
11805,23.84265662632069
11810,24.69737056520289
11815,25.855227979712346
11820,26.211600571658504
11825,27.37521374358277
11830,28.644122705715386
11835,30.253532929074982
11840,31.12760550968349
11845,32.2367224776346
